Date(UTC+1 28 Jan 2024 - 28 Jan 2025),Symbol,Type,Side,Fill Price,Order Price,Filled (crypto amount),Total,Contract Size,Fee,Realized PnL,Net Amount,Wallet,Position Remaining (crypto amount),Crypto Unit
2024-12-18 21:22:31,PYTH-PERP,Limit,Buy,0.40960,0.40989,5000.0,5000.0,1,1.024,0,-1.024,Cross,35005.0,PYTH
2024-12-18 21:08:59,ONE-PERP,Limit,Buy,0.02737,0.02737,190.0,190.0,1,0.00031202,0,-0.00031202,Cross,15890.0,ONE
2024-12-18 21:08:51,ONE-PERP,Limit,Buy,0.02743,0.02743,190.0,190.0,1,0.0003127,0,-0.0003127,Cross,15700.0,ONE
2024-12-18 21:08:50,ONE-PERP,Limit,Buy,0.02749,0.02749,190.0,190.0,1,0.00031339,0,-0.00031339,Cross,15510.0,ONE
2024-12-18 21:08:47,ONE-PERP,Limit,Buy,0.02757,0.02757,190.0,190.0,1,0.0003143,0,-0.0003143,Cross,15320.0,ONE
2024-12-18 21:08:42,ONE-PERP,Limit,Buy,0.02764,0.02764,190.0,190.0,1,0.0003151,0,-0.0003151,Cross,15130.0,ONE
2024-12-18 21:08:40,ONE-PERP,Limit,Buy,0.02772,0.02772,63.0,190.0,1,0.00010478,0,-0.00010478,Cross,14940.0,ONE
2024-12-18 21:08:38,ONE-PERP,Limit,Buy,0.02772,0.02772,127.0,190.0,1,0.00021123,0,-0.00021123,Cross,14877.0,ONE
2024-12-18 21:08:38,ONE-PERP,Limit,Buy,0.02781,0.02781,190.0,190.0,1,0.00031703,0,-0.00031703,Cross,14750.0,ONE
2024-12-18 21:08:37,ONE-PERP,Limit,Buy,0.02791,0.02791,190.0,190.0,1,0.00031817,0,-0.00031817,Cross,14560.0,ONE
2024-12-18 21:08:33,ONE-PERP,Limit,Buy,0.02801,0.02801,190.0,190.0,1,0.00031931,0,-0.00031931,Cross,14370.0,ONE
2024-12-18 21:08:25,ONE-PERP,Limit,Buy,0.02812,0.02812,190.0,190.0,1,0.00032057,0,-0.00032057,Cross,14180.0,ONE
2024-12-18 21:08:22,ONE-PERP,Limit,Buy,0.02823,0.02823,190.0,190.0,1,0.00032182,0,-0.00032182,Cross,13990.0,ONE
2024-12-18 21:08:16,ONE-PERP,Limit,Buy,0.02836,0.02836,42.0,190.0,1,0.00007147,0,-0.00007147,Cross,13800.0,ONE
2024-12-18 21:08:15,ONE-PERP,Limit,Buy,0.02836,0.02836,148.0,190.0,1,0.00025184,0,-0.00025184,Cross,13758.0,ONE
2024-12-18 21:07:58,ONE-PERP,Limit,Buy,0.02849,0.02849,190.0,190.0,1,0.00032479,0,-0.00032479,Cross,13610.0,ONE
2024-12-18 21:07:52,ONE-PERP,Limit,Buy,0.02864,0.02864,190.0,190.0,1,0.0003265,0,-0.0003265,Cross,13420.0,ONE
2024-12-18 21:07:50,ONE-PERP,Limit,Buy,0.02879,0.02879,190.0,190.0,1,0.00032821,0,-0.00032821,Cross,13230.0,ONE
2024-12-18 21:07:35,ONE-PERP,Limit,Buy,0.02896,0.02896,190.0,190.0,1,0.00033014,0,-0.00033014,Cross,13040.0,ONE
2024-12-18 21:07:05,ONE-PERP,Limit,Buy,0.02913,0.02913,190.0,190.0,1,0.00033208,0,-0.00033208,Cross,12850.0,ONE
2024-12-18 21:03:26,ONE-PERP,Limit,Buy,0.02932,0.02932,190.0,190.0,1,0.00033425,0,-0.00033425,Cross,12660.0,ONE
2024-12-18 16:01:54,ONE-PERP,Limit,Buy,0.02953,0.02953,190.0,190.0,1,0.00033664,0,-0.00033664,Cross,12470.0,ONE
2024-12-18 14:51:28,ONE-PERP,Limit,Buy,0.02975,0.02975,190.0,190.0,1,0.00033915,0,-0.00033915,Cross,12280.0,ONE
2024-12-18 13:37:35,ONE-PERP,Limit,Buy,0.02998,0.02998,190.0,190.0,1,0.00034177,0,-0.00034177,Cross,12090.0,ONE
2024-12-18 07:45:40,ONE-PERP,Limit,Buy,0.03023,0.03023,190.0,190.0,1,0.00034462,0,-0.00034462,Cross,11900.0,ONE
2024-12-18 07:34:10,PYTH-PERP,Limit,Buy,0.42740,0.42800,1300.0,1300.0,1,0.27781,0,-0.27781,Cross,30005.0,PYTH
2024-12-18 05:36:08,ONE-PERP,Limit,Buy,0.03050,0.03050,190.0,190.0,1,0.0003477,0,-0.0003477,Cross,11710.0,ONE
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0012,27.0012,0.20,0.20,0.01,0.00032401,0,-0.00032401,Cross,20.00,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0013,27.0013,0.20,0.20,0.01,0.00032402,0,-0.00032402,Cross,19.80,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0013,27.0013,0.20,0.20,0.01,0.00032402,0,-0.00032402,Cross,19.60,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0014,27.0014,0.20,0.20,0.01,0.00032402,0,-0.00032402,Cross,19.40,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0016,27.0016,0.20,0.20,0.01,0.00032402,0,-0.00032402,Cross,19.20,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0017,27.0017,0.20,0.20,0.01,0.00032402,0,-0.00032402,Cross,19.00,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0018,27.0018,0.20,0.20,0.01,0.00032402,0,-0.00032402,Cross,18.80,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0019,27.0019,0.20,0.20,0.01,0.00032402,0,-0.00032402,Cross,18.60,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0021,27.0021,0.20,0.20,0.01,0.00032402,0,-0.00032402,Cross,18.40,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0022,27.0022,0.20,0.20,0.01,0.00032403,0,-0.00032403,Cross,18.20,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0024,27.0024,0.20,0.20,0.01,0.00032403,0,-0.00032403,Cross,18.00,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0025,27.0025,0.20,0.20,0.01,0.00032403,0,-0.00032403,Cross,17.80,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0027,27.0027,0.20,0.20,0.01,0.00032403,0,-0.00032403,Cross,17.60,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0029,27.0029,0.20,0.20,0.01,0.00032404,0,-0.00032404,Cross,17.40,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0031,27.0031,0.20,0.20,0.01,0.00032404,0,-0.00032404,Cross,17.20,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0033,27.0033,0.20,0.20,0.01,0.00032404,0,-0.00032404,Cross,17.00,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0036,27.0036,0.20,0.20,0.01,0.00032404,0,-0.00032404,Cross,16.80,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0039,27.0039,0.20,0.20,0.01,0.00032405,0,-0.00032405,Cross,16.60,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0041,27.0041,0.20,0.20,0.01,0.00032405,0,-0.00032405,Cross,16.40,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0044,27.0044,0.20,0.20,0.01,0.00032405,0,-0.00032405,Cross,16.20,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0048,27.0048,0.20,0.20,0.01,0.00032406,0,-0.00032406,Cross,16.00,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0051,27.0051,0.20,0.20,0.01,0.00032406,0,-0.00032406,Cross,15.80,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0055,27.0055,0.20,0.20,0.01,0.00032407,0,-0.00032407,Cross,15.60,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0059,27.0059,0.20,0.20,0.01,0.00032407,0,-0.00032407,Cross,15.40,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0063,27.0063,0.20,0.20,0.01,0.00032408,0,-0.00032408,Cross,15.20,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0067,27.0067,0.20,0.20,0.01,0.00032408,0,-0.00032408,Cross,15.00,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0072,27.0072,0.20,0.20,0.01,0.00032409,0,-0.00032409,Cross,14.80,LINK
2024-12-18 05:25:38,LINK-PERP,Limit,Buy,27.0078,27.0078,0.13,0.20,0.01,0.00021066,0,-0.00021066,Cross,14.60,LINK
2024-12-18 05:25:37,LINK-PERP,Limit,Buy,27.0078,27.0078,0.07,0.20,0.01,0.00011343,0,-0.00011343,Cross,14.47,LINK
2024-12-18 05:25:37,LINK-PERP,Limit,Buy,27.0083,27.0083,0.20,0.20,0.01,0.0003241,0,-0.0003241,Cross,14.40,LINK
2024-12-18 05:25:37,LINK-PERP,Limit,Buy,27.0089,27.0089,0.20,0.20,0.01,0.00032411,0,-0.00032411,Cross,14.20,LINK
2024-12-18 05:25:37,LINK-PERP,Limit,Buy,27.0096,27.0096,0.20,0.20,0.01,0.00032412,0,-0.00032412,Cross,14.00,LINK
2024-12-18 05:25:37,LINK-PERP,Limit,Buy,27.0103,27.0103,0.20,0.20,0.01,0.00032412,0,-0.00032412,Cross,13.80,LINK
2024-12-18 05:25:37,LINK-PERP,Limit,Buy,27.0110,27.0110,0.20,0.20,0.01,0.00032413,0,-0.00032413,Cross,13.60,LINK
2024-12-18 05:25:37,LINK-PERP,Limit,Buy,27.0118,27.0118,0.20,0.20,0.01,0.00032414,0,-0.00032414,Cross,13.40,LINK
2024-12-18 05:25:37,LINK-PERP,Limit,Buy,27.0127,27.0127,0.20,0.20,0.01,0.00032415,0,-0.00032415,Cross,13.20,LINK
2024-12-18 05:25:37,LINK-PERP,Limit,Buy,27.0136,27.0136,0.20,0.20,0.01,0.00032416,0,-0.00032416,Cross,13.00,LINK
2024-12-18 05:25:37,LINK-PERP,Limit,Buy,27.0146,27.0146,0.20,0.20,0.01,0.00032418,0,-0.00032418,Cross,12.80,LINK
2024-12-18 05:25:37,LINK-PERP,Limit,Buy,27.0156,27.0156,0.20,0.20,0.01,0.00032419,0,-0.00032419,Cross,12.60,LINK
2024-12-18 05:25:32,LINK-PERP,Limit,Buy,27.0168,27.0168,0.20,0.20,0.01,0.0003242,0,-0.0003242,Cross,12.40,LINK
2024-12-18 05:25:32,LINK-PERP,Limit,Buy,27.0180,27.0180,0.20,0.20,0.01,0.00032422,0,-0.00032422,Cross,12.20,LINK
2024-12-18 05:25:32,LINK-PERP,Limit,Buy,27.0193,27.0193,0.20,0.20,0.01,0.00032423,0,-0.00032423,Cross,12.00,LINK
2024-12-18 05:25:32,LINK-PERP,Limit,Buy,27.0207,27.0207,0.20,0.20,0.01,0.00032425,0,-0.00032425,Cross,11.80,LINK
2024-12-18 05:25:32,LINK-PERP,Limit,Buy,27.0222,27.0222,0.20,0.20,0.01,0.00032427,0,-0.00032427,Cross,11.60,LINK
2024-12-18 05:25:32,LINK-PERP,Limit,Buy,27.0238,27.0238,0.20,0.20,0.01,0.00032429,0,-0.00032429,Cross,11.40,LINK
2024-12-18 05:25:32,LINK-PERP,Limit,Buy,27.0255,27.0255,0.20,0.20,0.01,0.00032431,0,-0.00032431,Cross,11.20,LINK
2024-12-18 05:25:32,LINK-PERP,Limit,Buy,27.0274,27.0274,0.20,0.20,0.01,0.00032433,0,-0.00032433,Cross,11.00,LINK
2024-12-18 05:25:32,LINK-PERP,Limit,Buy,27.0293,27.0293,0.20,0.20,0.01,0.00032435,0,-0.00032435,Cross,10.80,LINK
2024-12-18 05:25:32,LINK-PERP,Limit,Buy,27.0315,27.0315,0.20,0.20,0.01,0.00032438,0,-0.00032438,Cross,10.60,LINK
2024-12-18 05:25:30,LINK-PERP,Limit,Buy,27.0338,27.0338,0.20,0.20,0.01,0.00032441,0,-0.00032441,Cross,10.40,LINK
2024-12-18 05:25:30,LINK-PERP,Limit,Buy,27.0362,27.0362,0.20,0.20,0.01,0.00032443,0,-0.00032443,Cross,10.20,LINK
2024-12-18 05:25:30,LINK-PERP,Limit,Buy,27.0388,27.0388,0.20,0.20,0.01,0.00032447,0,-0.00032447,Cross,10.00,LINK
2024-12-18 05:25:30,LINK-PERP,Limit,Buy,27.0417,27.0417,0.20,0.20,0.01,0.0003245,0,-0.0003245,Cross,9.80,LINK
2024-12-18 05:25:29,LINK-PERP,Limit,Buy,27.0447,27.0447,0.20,0.20,0.01,0.00032454,0,-0.00032454,Cross,9.60,LINK
2024-12-18 05:25:29,LINK-PERP,Limit,Buy,27.0479,27.0479,0.20,0.20,0.01,0.00032458,0,-0.00032458,Cross,9.40,LINK
2024-12-18 05:25:28,LINK-PERP,Limit,Buy,27.0514,27.0514,0.20,0.20,0.01,0.00032462,0,-0.00032462,Cross,9.20,LINK
2024-12-18 05:25:27,LINK-PERP,Limit,Buy,27.0551,27.0551,0.20,0.20,0.01,0.00032466,0,-0.00032466,Cross,9.00,LINK
2024-12-18 05:25:27,LINK-PERP,Limit,Buy,27.0591,27.0591,0.20,0.20,0.01,0.00032471,0,-0.00032471,Cross,8.80,LINK
2024-12-18 05:25:27,LINK-PERP,Limit,Buy,27.0634,27.0634,0.20,0.20,0.01,0.00032476,0,-0.00032476,Cross,8.60,LINK
2024-12-18 05:25:27,LINK-PERP,Limit,Buy,27.0680,27.0680,0.20,0.20,0.01,0.00032482,0,-0.00032482,Cross,8.40,LINK
2024-12-18 05:25:27,LINK-PERP,Limit,Buy,27.0729,27.0729,0.20,0.20,0.01,0.00032488,0,-0.00032488,Cross,8.20,LINK
2024-12-18 05:25:27,LINK-PERP,Limit,Buy,27.0782,27.0782,0.20,0.20,0.01,0.00032494,0,-0.00032494,Cross,8.00,LINK
2024-12-18 05:25:10,LINK-PERP,Limit,Buy,27.0839,27.0839,0.20,0.20,0.01,0.00032501,0,-0.00032501,Cross,7.80,LINK
2024-12-18 05:25:08,LINK-PERP,Limit,Buy,27.0900,27.0900,0.20,0.20,0.01,0.00032508,0,-0.00032508,Cross,7.60,LINK
2024-12-18 05:25:07,LINK-PERP,Limit,Buy,27.0965,27.0965,0.20,0.20,0.01,0.00032516,0,-0.00032516,Cross,7.40,LINK
2024-12-18 05:25:02,LINK-PERP,Limit,Buy,27.1035,27.1035,0.20,0.20,0.01,0.00032524,0,-0.00032524,Cross,7.20,LINK
2024-12-18 05:24:55,LINK-PERP,Limit,Buy,27.1110,27.1110,0.20,0.20,0.01,0.00032533,0,-0.00032533,Cross,7.00,LINK
2024-12-18 05:24:53,LINK-PERP,Limit,Buy,27.1191,27.1191,0.20,0.20,0.01,0.00032543,0,-0.00032543,Cross,6.80,LINK
2024-12-18 05:24:44,LINK-PERP,Limit,Buy,27.1277,27.1277,0.20,0.20,0.01,0.00032553,0,-0.00032553,Cross,6.60,LINK
2024-12-18 05:24:40,LINK-PERP,Limit,Buy,27.1370,27.1370,0.20,0.20,0.01,0.00032564,0,-0.00032564,Cross,6.40,LINK
2024-12-18 05:24:26,LINK-PERP,Limit,Buy,27.1469,27.1469,0.20,0.20,0.01,0.00032576,0,-0.00032576,Cross,6.20,LINK
2024-12-18 05:24:25,LINK-PERP,Limit,Buy,27.1575,27.1575,0.20,0.20,0.01,0.00032589,0,-0.00032589,Cross,6.00,LINK
2024-12-18 05:24:25,LINK-PERP,Limit,Buy,27.1690,27.1690,0.20,0.20,0.01,0.00032603,0,-0.00032603,Cross,5.80,LINK
2024-12-18 05:24:24,LINK-PERP,Limit,Buy,27.1812,27.1812,0.20,0.20,0.01,0.00032617,0,-0.00032617,Cross,5.60,LINK
2024-12-18 05:24:24,LINK-PERP,Limit,Buy,27.1944,27.1944,0.20,0.20,0.01,0.00032633,0,-0.00032633,Cross,5.40,LINK
2024-12-18 05:23:58,LINK-PERP,Limit,Buy,27.2085,27.2085,0.20,0.20,0.01,0.0003265,0,-0.0003265,Cross,5.20,LINK
2024-12-18 05:23:58,LINK-PERP,Limit,Buy,27.2236,27.2236,0.20,0.20,0.01,0.00032668,0,-0.00032668,Cross,5.00,LINK
2024-12-18 05:23:56,LINK-PERP,Limit,Buy,27.2398,27.2398,0.20,0.20,0.01,0.00032688,0,-0.00032688,Cross,4.80,LINK
2024-12-18 05:23:54,LINK-PERP,Limit,Buy,27.2572,27.2572,0.20,0.20,0.01,0.00032709,0,-0.00032709,Cross,4.60,LINK
2024-12-18 05:23:50,LINK-PERP,Limit,Buy,27.2758,27.2758,0.20,0.20,0.01,0.00032731,0,-0.00032731,Cross,4.40,LINK
2024-12-18 05:23:46,LINK-PERP,Limit,Buy,27.2958,27.2958,0.20,0.20,0.01,0.00032755,0,-0.00032755,Cross,4.20,LINK
2024-12-18 05:23:46,LINK-PERP,Limit,Buy,27.3173,27.3173,0.20,0.20,0.01,0.00032781,0,-0.00032781,Cross,4.00,LINK
2024-12-18 05:23:36,LINK-PERP,Limit,Buy,27.3403,27.3403,0.20,0.20,0.01,0.00032808,0,-0.00032808,Cross,3.80,LINK
2024-12-18 05:03:39,ONE-PERP,Limit,Buy,0.03079,0.03079,190.0,190.0,1,0.00035101,0,-0.00035101,Cross,11520.0,ONE
2024-12-17 17:03:34,LINK-PERP,Limit,Buy,27.3650,27.3650,0.20,0.20,0.01,0.00032838,0,-0.00032838,Cross,3.60,LINK
2024-12-17 17:02:48,LINK-PERP,Limit,Buy,27.3914,27.3914,0.20,0.20,0.01,0.0003287,0,-0.0003287,Cross,3.40,LINK
2024-12-17 17:02:40,LINK-PERP,Limit,Buy,27.4198,27.4198,0.20,0.20,0.01,0.00032904,0,-0.00032904,Cross,3.20,LINK
2024-12-17 17:00:50,LINK-PERP,Limit,Buy,27.4503,27.4503,0.20,0.20,0.01,0.0003294,0,-0.0003294,Cross,3.00,LINK
2024-12-17 17:00:48,LINK-PERP,Limit,Buy,27.4829,27.4829,0.20,0.20,0.01,0.0003298,0,-0.0003298,Cross,2.80,LINK
2024-12-17 16:19:31,LINK-PERP,Limit,Buy,27.5180,27.5180,0.20,0.20,0.01,0.00033022,0,-0.00033022,Cross,2.60,LINK
2024-12-17 16:19:28,LINK-PERP,Limit,Buy,27.5555,27.5555,0.20,0.20,0.01,0.00033067,0,-0.00033067,Cross,2.40,LINK
2024-12-17 16:19:19,LINK-PERP,Limit,Buy,27.5958,27.5958,0.20,0.20,0.01,0.00033115,0,-0.00033115,Cross,2.20,LINK
2024-12-17 16:14:19,LINK-PERP,Limit,Buy,27.6390,27.6390,0.20,0.20,0.01,0.00033167,0,-0.00033167,Cross,2.00,LINK
2024-12-17 16:14:16,LINK-PERP,Limit,Buy,27.6854,27.6854,0.20,0.20,0.01,0.00033223,0,-0.00033223,Cross,1.80,LINK
2024-12-17 16:13:56,LINK-PERP,Limit,Buy,27.7351,27.7351,0.20,0.20,0.01,0.00033282,0,-0.00033282,Cross,1.60,LINK
2024-12-17 16:12:07,LINK-PERP,Limit,Buy,27.7884,27.7884,0.20,0.20,0.01,0.00033346,0,-0.00033346,Cross,1.40,LINK
2024-12-17 16:11:42,LINK-PERP,Limit,Buy,27.8456,27.8456,0.20,0.20,0.01,0.00033415,0,-0.00033415,Cross,1.20,LINK
2024-12-17 15:38:20,LINK-PERP,Limit,Buy,27.9069,27.9069,0.20,0.20,0.01,0.00033488,0,-0.00033488,Cross,1.00,LINK
2024-12-17 15:36:24,LINK-PERP,Limit,Buy,27.9727,27.9727,0.20,0.20,0.01,0.00033567,0,-0.00033567,Cross,0.80,LINK
2024-12-17 15:33:50,LINK-PERP,Limit,Buy,28.0432,28.0432,0.20,0.20,0.01,0.00033652,0,-0.00033652,Cross,0.60,LINK
2024-12-17 15:16:28,LINK-PERP,Limit,Buy,28.1189,28.1189,0.20,0.20,0.01,0.00033743,0,-0.00033743,Cross,0.40,LINK
2024-12-17 13:12:35,LINK-PERP,Limit,Buy,28.2000,28.2000,0.20,0.20,0.01,0.0003384,0,-0.0003384,Cross,0.20,LINK
2024-12-17 10:45:44,ONE-PERP,Limit,Buy,0.03330,0.03330,10000.0,10000.0,1,0.01998,0,-0.01998,Cross,11330.0,ONE
2024-12-17 10:38:42,XRP-PERP,Limit,Sell,2.57910,2.57910,240.0,240.0,1,0.03713904,20.3709792,20.33384016,Cross,0.0,XRP
2024-12-16 23:12:24,PYTH-PERP,Limit,Sell,0.50285,0.50285,60.0,60.0,1,0.00181026,1.78056384,1.77875358,Cross,28705.0,PYTH
2024-12-16 23:12:07,PYTH-PERP,Limit,Sell,0.50241,0.50241,60.0,60.0,1,0.00180868,1.75416384,1.75235516,Cross,28765.0,PYTH
2024-12-16 23:11:49,PYTH-PERP,Limit,Sell,0.50193,0.50193,60.0,60.0,1,0.00180695,1.72536384,1.72355689,Cross,28825.0,PYTH
2024-12-16 23:11:48,PYTH-PERP,Limit,Sell,0.50141,0.50141,60.0,60.0,1,0.00180508,1.69416384,1.69235876,Cross,28885.0,PYTH
2024-12-16 23:11:27,PYTH-PERP,Limit,Sell,0.50086,0.50086,60.0,60.0,1,0.0018031,1.66116384,1.65936074,Cross,28945.0,PYTH
2024-12-16 23:11:16,PYTH-PERP,Limit,Sell,0.50027,0.50027,60.0,60.0,1,0.00180097,1.62576384,1.62396287,Cross,29005.0,PYTH
2024-12-16 23:11:16,PYTH-PERP,Limit,Sell,0.50000,0.50000,70.0,70.0,1,0.0021,1.87782448,1.87572448,Cross,29065.0,PYTH
2024-12-16 23:11:12,PYTH-PERP,Limit,Sell,0.49964,0.49964,60.0,60.0,1,0.0017987,1.58796384,1.58616514,Cross,29135.0,PYTH
2024-12-16 23:11:12,PYTH-PERP,Limit,Sell,0.49896,0.49896,60.0,60.0,1,0.00179626,1.54716384,1.54536758,Cross,29195.0,PYTH
2024-12-16 23:11:00,PYTH-PERP,Limit,Sell,0.49824,0.49824,60.0,60.0,1,0.00179366,1.50396384,1.50217018,Cross,29255.0,PYTH
2024-12-16 23:10:14,PYTH-PERP,Limit,Sell,0.49745,0.49745,60.0,60.0,1,0.00179082,1.45656384,1.45477302,Cross,29315.0,PYTH
2024-12-16 23:00:21,PYTH-PERP,Limit,Sell,0.49662,0.49662,60.0,60.0,1,0.00178783,1.40676384,1.40497601,Cross,29375.0,PYTH
2024-12-16 22:53:48,PYTH-PERP,Limit,Sell,0.49572,0.49572,60.0,60.0,1,0.00178459,1.35276384,1.35097925,Cross,29435.0,PYTH
2024-12-16 22:53:04,PYTH-PERP,Limit,Sell,0.49476,0.49476,60.0,60.0,1,0.00178114,1.29516384,1.2933827,Cross,29495.0,PYTH
2024-12-16 22:50:35,PYTH-PERP,Limit,Sell,0.49372,0.49372,60.0,60.0,1,0.00177739,1.23276384,1.23098645,Cross,29555.0,PYTH
2024-12-16 22:47:52,PYTH-PERP,Limit,Sell,0.49262,0.49262,60.0,60.0,1,0.00177343,1.16676384,1.16499041,Cross,29615.0,PYTH
2024-12-16 22:47:33,PYTH-PERP,Limit,Sell,0.49143,0.49143,60.0,60.0,1,0.00176915,1.09536384,1.09359469,Cross,29675.0,PYTH
2024-12-16 21:19:27,PYTH-PERP,Limit,Sell,0.49015,0.49015,60.0,60.0,1,0.00176454,1.01856384,1.0167993,Cross,29735.0,PYTH
2024-12-16 21:15:17,PYTH-PERP,Limit,Sell,0.48879,0.48879,60.0,60.0,1,0.00175964,0.93696384,0.9352042,Cross,29795.0,PYTH
2024-12-16 21:08:56,PYTH-PERP,Limit,Sell,0.48732,0.48732,60.0,60.0,1,0.00175435,0.84876384,0.84700949,Cross,29855.0,PYTH
2024-12-16 19:52:47,PYTH-PERP,Limit,Sell,0.48575,0.48575,60.0,60.0,1,0.0017487,0.75456384,0.75281514,Cross,29915.0,PYTH
2024-12-16 19:51:36,PYTH-PERP,Limit,Sell,0.48406,0.48406,60.0,60.0,1,0.00174262,0.65316384,0.65142122,Cross,29975.0,PYTH
2024-12-16 12:57:38,ONE-PERP,Limit,Buy,0.03110,0.03110,190.0,190.0,1,0.00035454,0,-0.00035454,Cross,1330.0,ONE
2024-12-16 01:47:56,PYTH-PERP,Limit,Sell,0.48225,0.48225,60.0,60.0,1,0.0017361,0.54456384,0.54282774,Cross,30035.0,PYTH
2024-12-16 01:46:54,PYTH-PERP,Limit,Sell,0.48031,0.48031,60.0,60.0,1,0.00172912,0.42816384,0.42643472,Cross,30095.0,PYTH
2024-12-16 01:33:59,PYTH-PERP,Limit,Sell,0.47823,0.47823,60.0,60.0,1,0.00172163,0.30336384,0.30164221,Cross,30155.0,PYTH
2024-12-16 01:20:35,PYTH-PERP,Limit,Sell,0.47600,0.47600,60.0,60.0,1,0.0017136,0.16956384,0.16785024,Cross,30215.0,PYTH
2024-12-15 08:39:28,ONE-PERP,Limit,Buy,0.03144,0.03144,190.0,190.0,1,0.00035842,0,-0.00035842,Cross,1140.0,ONE
2024-12-14 19:30:46,ONE-PERP,Limit,Buy,0.03179,0.03179,190.0,190.0,1,0.00036241,0,-0.00036241,Cross,950.0,ONE
2024-12-14 18:39:10,ONE-PERP,Limit,Buy,0.03218,0.03218,190.0,190.0,1,0.00036685,0,-0.00036685,Cross,760.0,ONE
2024-12-14 14:18:43,ONE-PERP,Limit,Buy,0.03259,0.03259,190.0,190.0,1,0.00037153,0,-0.00037153,Cross,570.0,ONE
2024-12-14 13:49:23,ONE-PERP,Limit,Buy,0.03303,0.03303,190.0,190.0,1,0.00037654,0,-0.00037654,Cross,380.0,ONE
2024-12-12 16:06:13,OP-PERP,Limit,Sell,2.6759,2.6759,4.0,4.0,0.1,0.00064222,1.68950389,1.68886167,Cross,357.2,OP
2024-12-12 16:00:10,OP-PERP,Limit,Sell,2.6524,2.6524,4.0,4.0,0.1,0.00063658,1.59550389,1.59486731,Cross,361.2,OP
2024-12-12 14:22:02,OP-PERP,Limit,Sell,2.6272,2.6272,4.0,4.0,0.1,0.00063053,1.49470389,1.49407336,Cross,365.2,OP
2024-12-12 14:22:00,OP-PERP,Limit,Sell,2.6002,2.6002,4.0,4.0,0.1,0.00062405,1.38670389,1.38607984,Cross,369.2,OP
2024-12-12 14:21:59,OP-PERP,Limit,Sell,2.5712,2.5712,4.0,4.0,0.1,0.00061709,1.27070389,1.2700868,Cross,373.2,OP
2024-12-12 14:21:58,OP-PERP,Limit,Sell,2.5401,2.5401,4.0,4.0,0.1,0.00060962,1.14630389,1.14569427,Cross,377.2,OP
2024-12-12 06:30:27,OP-PERP,Limit,Sell,2.5068,2.5068,4.0,4.0,0.1,0.00060163,1.01310389,1.01250226,Cross,381.2,OP
2024-12-12 04:42:38,OP-PERP,Limit,Sell,2.4710,2.4710,4.0,4.0,0.1,0.00059304,0.86990389,0.86931085,Cross,385.2,OP
2024-12-12 04:21:01,OP-PERP,Limit,Sell,2.4326,2.4326,4.0,4.0,0.1,0.00058382,0.71630389,0.71572007,Cross,389.2,OP
2024-12-12 03:58:31,SEI-PERP,Limit,Sell,0.6388,0.6388,10.0,10.0,1,0.00038328,0.808,0.80761672,Cross,860.0,SEI
2024-12-12 03:43:47,OP-PERP,Limit,Sell,2.3915,2.3915,4.0,4.0,0.1,0.00057396,0.55190389,0.55132993,Cross,393.2,OP
2024-12-12 02:10:10,SEI-PERP,Limit,Sell,0.6176,0.6176,10.0,10.0,1,0.00037056,0.596,0.59562944,Cross,870.0,SEI
2024-12-11 16:25:55,OP-PERP,Limit,Sell,2.3473,2.3473,4.0,4.0,0.1,0.00056335,0.37510389,0.37454054,Cross,397.2,OP
2024-12-11 16:24:22,SEI-PERP,Limit,Sell,0.5947,0.5947,10.0,10.0,1,0.00035682,0.367,0.36664318,Cross,880.0,SEI
